Nr platnika;Nr punktu poboru energii;Rodzaj energii;Data i godzina;Strefa;Wartosc[kWh/kvar];Kompletnosc[%]
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-23 07:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-23 08:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-23 09:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-23 10:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-23 11:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-23 12:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-23 13:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-23 14:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-23 15:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-23 16:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-23 17:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-23 18:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-23 19:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-23 20:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-23 21:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-23 22:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-23 23:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 00:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 01:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 02:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 03:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 04:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 05:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 06:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 07:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 08:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 09:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 10:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 11:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 12:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 13:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 14:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 15:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 16:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 17:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 18:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 19:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 20:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 21:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 22:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-24 23:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 00:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 01:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 02:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 03:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 04:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 05:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 06:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 07:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 08:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 09:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 10:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 11:00;Ca³a doba;1,577;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 12:00;Ca³a doba;3,002;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 13:00;Ca³a doba;2,384;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 14:00;Ca³a doba;0,475;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 15:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 16:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 17:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 18:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 19:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 20:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 21:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 22:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-25 23:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 00:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 01:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 02:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 03:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 04:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 05:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 06:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 07:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 08:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 09:00;Ca³a doba;0,179;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 10:00;Ca³a doba;2,121;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 11:00;Ca³a doba;3,275;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 12:00;Ca³a doba;3,271;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 13:00;Ca³a doba;2,737;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 14:00;Ca³a doba;1,726;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 15:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 16:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 17:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 18:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 19:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 20:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 21:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 22:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-26 23:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 00:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 01:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 02:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 03:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 04:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 05:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 06:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 07:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 08:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 09:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 10:00;Ca³a doba;0,487;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 11:00;Ca³a doba;2,735;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 12:00;Ca³a doba;2,756;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 13:00;Ca³a doba;0,779;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 14:00;Ca³a doba;0,266;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 15:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 16:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 17:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 18:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 19:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 20:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 21:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 22:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-27 23:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 00:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 01:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 02:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 03:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 04:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 05:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 06:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 07:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 08:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 09:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 10:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 11:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 12:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 13:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 14:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 15:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 16:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 17:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 18:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 19:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 20:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 21:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 22:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-28 23:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 00:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 01:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 02:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 03:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 04:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 05:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 06:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 07:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 08:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 09:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 10:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 11:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 12:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 13:00;Ca³a doba;1,662;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 14:00;Ca³a doba;1,466;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 15:00;Ca³a doba;0,292;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 16:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 17:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 18:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 19:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 20:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 21:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 22:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-29 23:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 00:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 01:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 02:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 03:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 04:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 05:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 06:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 07:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 08:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 09:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 10:00;Ca³a doba;1,531;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 11:00;Ca³a doba;2,902;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 12:00;Ca³a doba;2,731;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 13:00;Ca³a doba;2,159;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 14:00;Ca³a doba;1,500;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 15:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 16:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 17:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 18:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 19:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 20:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 21:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 22:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-30 23:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna oddana netto;2024-12-31 00:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 01:00;Ca³a doba;0,513;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 02:00;Ca³a doba;0,453;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 03:00;Ca³a doba;0,381;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 04:00;Ca³a doba;0,393;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 05:00;Ca³a doba;0,395;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 06:00;Ca³a doba;0,429;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 07:00;Ca³a doba;0,423;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 08:00;Ca³a doba;0,504;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 09:00;Ca³a doba;0,380;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 10:00;Ca³a doba;1,163;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 11:00;Ca³a doba;1,149;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 12:00;Ca³a doba;0,871;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 13:00;Ca³a doba;0,898;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 14:00;Ca³a doba;1,017;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 15:00;Ca³a doba;1,143;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 16:00;Ca³a doba;1,461;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 17:00;Ca³a doba;0,636;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 18:00;Ca³a doba;0,912;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 19:00;Ca³a doba;0,939;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 20:00;Ca³a doba;1,085;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 21:00;Ca³a doba;1,794;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 22:00;Ca³a doba;1,056;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-01 23:00;Ca³a doba;0,717;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 00:00;Ca³a doba;0,612;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 01:00;Ca³a doba;0,605;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 02:00;Ca³a doba;0,452;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 03:00;Ca³a doba;0,456;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 04:00;Ca³a doba;0,464;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 05:00;Ca³a doba;0,463;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 06:00;Ca³a doba;0,480;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 07:00;Ca³a doba;0,475;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 08:00;Ca³a doba;0,589;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 09:00;Ca³a doba;0,585;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 10:00;Ca³a doba;0,092;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 11:00;Ca³a doba;0,004;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 12:00;Ca³a doba;0,023;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 13:00;Ca³a doba;0,168;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 14:00;Ca³a doba;0,339;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 15:00;Ca³a doba;0,440;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 16:00;Ca³a doba;1,045;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 17:00;Ca³a doba;0,750;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 18:00;Ca³a doba;1,122;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 19:00;Ca³a doba;1,171;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 20:00;Ca³a doba;0,993;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 21:00;Ca³a doba;0,688;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 22:00;Ca³a doba;0,931;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-02 23:00;Ca³a doba;0,793;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 00:00;Ca³a doba;0,568;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 01:00;Ca³a doba;0,455;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 02:00;Ca³a doba;0,436;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 03:00;Ca³a doba;0,433;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 04:00;Ca³a doba;0,433;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 05:00;Ca³a doba;0,454;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 06:00;Ca³a doba;0,471;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 07:00;Ca³a doba;0,473;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 08:00;Ca³a doba;0,796;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 09:00;Ca³a doba;0,669;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 10:00;Ca³a doba;0,478;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 11:00;Ca³a doba;0,153;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 12:00;Ca³a doba;0,016;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 13:00;Ca³a doba;0,075;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 14:00;Ca³a doba;0,185;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 15:00;Ca³a doba;0,272;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 16:00;Ca³a doba;0,880;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 17:00;Ca³a doba;0,805;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 18:00;Ca³a doba;0,950;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 19:00;Ca³a doba;0,827;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 20:00;Ca³a doba;0,856;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 21:00;Ca³a doba;1,785;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 22:00;Ca³a doba;1,697;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-03 23:00;Ca³a doba;0,635;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-04 00:00;Ca³a doba;0,570;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-04 01:00;Ca³a doba;0,460;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-04 02:00;Ca³a doba;0,379;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-04 03:00;Ca³a doba;0,373;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-04 04:00;Ca³a doba;0,377;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-04 05:00;Ca³a doba;0,421;100,00
60037725;PPE:590322429401548921;energia czynna pobrana;2024-01-04 06:00;Ca³a doba;0,417;100,00
